1674247394.4163067,0C:B8:15:F3:68:DC,ESP32-Simon-01,58:bf:25:93:7c:8a,-89
1674247575.281977,0C:B8:15:F3:68:DC,ESP32-Simon-01,58:bf:25:93:7c:8a,-86.4
1674247576.4367409,58:BF:25:93:7C:88,SHIELD,00:04:4b:84:44:74,-74.0
1674247576.4367409,58:BF:25:93:7C:88,Simon's A53,f0:65:ae:2f:c5:d5,-49.8
1674247576.4367409,58:BF:25:93:7C:88,[LG] webOS TV OLED65C25LB,20:28:bc:83:18:75,-64.2
1674247578.3516073,0C:B8:15:F3:68:DC,Simon's A53,f0:65:ae:2f:c5:d5,-73.8
1674247578.3516073,0C:B8:15:F3:68:DC,ESP32-Simon-01,58:bf:25:93:7c:8a,-85.4
1674247579.4997005,58:BF:25:93:7C:88,SHIELD,00:04:4b:84:44:74,-73.8
1674247579.4997005,58:BF:25:93:7C:88,Simon's A53,f0:65:ae:2f:c5:d5,-48.4
1674247579.4997005,58:BF:25:93:7C:88,[LG] webOS TV OLED65C25LB,20:28:bc:83:18:75,-63.8
1674247581.471578,0C:B8:15:F3:68:DC,Simon's A53,f0:65:ae:2f:c5:d5,-70.6
1674247581.471578,0C:B8:15:F3:68:DC,ESP32-Simon-01,58:bf:25:93:7c:8a,-86.8
1674247582.5723612,58:BF:25:93:7C:88,Simon's A53,f0:65:ae:2f:c5:d5,-46.2
1674247582.5723612,58:BF:25:93:7C:88,SHIELD,00:04:4b:84:44:74,-74.0
1674247582.5723612,58:BF:25:93:7C:88,[LG] webOS TV OLED65C25LB,20:28:bc:83:18:75,-61.8
1674247584.5392745,0C:B8:15:F3:68:DC,Simon's A53,f0:65:ae:2f:c5:d5,-73.2
1674247585.6454353,58:BF:25:93:7C:88,ESP32-Maxim,0c:b8:15:f3:68:de,-89.4
1674247585.6454353,58:BF:25:93:7C:88,SHIELD,00:04:4b:84:44:74,-74.4
1674247585.6454353,58:BF:25:93:7C:88,Simon's A53,f0:65:ae:2f:c5:d5,-47.2
1674247588.6886187,58:BF:25:93:7C:88,SHIELD,00:04:4b:84:44:74,-75.4
1674247588.6886187,58:BF:25:93:7C:88,Simon's A53,f0:65:ae:2f:c5:d5,-47.4
1674247588.6886187,58:BF:25:93:7C:88,[LG] webOS TV OLED65C25LB,20:28:bc:83:18:75,-61.6
1674247590.6715117,0C:B8:15:F3:68:DC,Simon's A53,f0:65:ae:2f:c5:d5,-73.0
1674247591.7775168,58:BF:25:93:7C:88,[LG] webOS TV OLED65C25LB,20:28:bc:83:18:75,-63.0
1674247591.7775168,58:BF:25:93:7C:88,SHIELD,00:04:4b:84:44:74,-75.6
1674247591.7775168,58:BF:25:93:7C:88,Simon's A53,f0:65:ae:2f:c5:d5,-47.6
1674247593.7315116,0C:B8:15:F3:68:DC,,f0:65:ae:2f:c5:d5,-73.0
1674247593.7315116,0C:B8:15:F3:68:DC,ESP32-Simon-01,58:bf:25:93:7c:8a,-90.0
1674247594.8349302,58:BF:25:93:7C:88,[LG] webOS TV OLED65C25LB,20:28:bc:83:18:75,-65.0
1674247594.8349302,58:BF:25:93:7C:88,ESP32-Maxim,0c:b8:15:f3:68:de,-89.2
1674247594.8349302,58:BF:25:93:7C:88,Simon's A53,f0:65:ae:2f:c5:d5,-45.8
1674247594.8349302,58:BF:25:93:7C:88,SHIELD,00:04:4b:84:44:74,-75.0
1674247596.794483,0C:B8:15:F3:68:DC,Simon's A53,f0:65:ae:2f:c5:d5,-71.0
1674247597.9209728,58:BF:25:93:7C:88,SHIELD,00:04:4b:84:44:74,-74.4
1674247597.9209728,58:BF:25:93:7C:88,[LG] webOS TV OLED65C25LB,20:28:bc:83:18:75,-64.8
1674247597.9209728,58:BF:25:93:7C:88,Simon's A53,f0:65:ae:2f:c5:d5,-46.4
1674247599.847116,0C:B8:15:F3:68:DC,ESP32-Simon-01,58:bf:25:93:7c:8a,-88.0
1674247599.847116,0C:B8:15:F3:68:DC,Simon's A53,f0:65:ae:2f:c5:d5,-71.0
1674247600.9926202,58:BF:25:93:7C:88,ESP32-Maxim,0c:b8:15:f3:68:de,-87.0
1674247600.9926202,58:BF:25:93:7C:88,[LG] webOS TV OLED65C25LB,20:28:bc:83:18:75,-65.0
1674247600.9926202,58:BF:25:93:7C:88,SHIELD,00:04:4b:84:44:74,-77.8
1674247600.9926202,58:BF:25:93:7C:88,Simon's A53,f0:65:ae:2f:c5:d5,-46.4
1674247602.9133809,0C:B8:15:F3:68:DC,Simon's A53,f0:65:ae:2f:c5:d5,-71.0
1674247604.0682898,58:BF:25:93:7C:88,Simon's A53,f0:65:ae:2f:c5:d5,-46.4
1674247604.0682898,58:BF:25:93:7C:88,SHIELD,00:04:4b:84:44:74,-76.6
1674247604.0682898,58:BF:25:93:7C:88,[LG] webOS TV OLED65C25LB,20:28:bc:83:18:75,-65.8
1674247606.088317,0C:B8:15:F3:68:DC,Simon's A53,f0:65:ae:2f:c5:d5,-69.8
1674247607.1317472,58:BF:25:93:7C:88,ESP32-Maxim,0c:b8:15:f3:68:de,-86.6
1674247607.1317472,58:BF:25:93:7C:88,Simon's A53,f0:65:ae:2f:c5:d5,-45.4
1674247607.1317472,58:BF:25:93:7C:88,SHIELD,00:04:4b:84:44:74,-76.4
1674247607.1317472,58:BF:25:93:7C:88,[LG] webOS TV OLED65C25LB,20:28:bc:83:18:75,-63.8
1674247609.1834877,0C:B8:15:F3:68:DC,Simon's A53,f0:65:ae:2f:c5:d5,-69.6
1674247610.2208824,58:BF:25:93:7C:88,SHIELD,00:04:4b:84:44:74,-78.0
1674247610.2208824,58:BF:25:93:7C:88,[LG] webOS TV OLED65C25LB,20:28:bc:83:18:75,-62.0
1674247610.2208824,58:BF:25:93:7C:88,Simon's A53,f0:65:ae:2f:c5:d5,-45.0
1674247612.244254,0C:B8:15:F3:68:DC,Simon's A53,f0:65:ae:2f:c5:d5,-70.0
1674247612.244254,0C:B8:15:F3:68:DC,ESP32-Simon-01,58:bf:25:93:7c:8a,-87.0
1674247613.2952478,58:BF:25:93:7C:88,Simon's A53,f0:65:ae:2f:c5:d5,-43.4
1674247613.2952478,58:BF:25:93:7C:88,,00:04:4b:84:44:74,-80.2
1674247613.2952478,58:BF:25:93:7C:88,[LG] webOS TV OLED65C25LB,20:28:bc:83:18:75,-63.4
1674247613.2952478,58:BF:25:93:7C:88,ESP32-Maxim,0c:b8:15:f3:68:de,-84.8
1674247615.2994652,0C:B8:15:F3:68:DC,Simon's A53,f0:65:ae:2f:c5:d5,-71.6
1674247616.3683488,58:BF:25:93:7C:88,Simon's A53,f0:65:ae:2f:c5:d5,-41.8
1674247616.3683488,58:BF:25:93:7C:88,SHIELD,00:04:4b:84:44:74,-77.2
1674247616.3683488,58:BF:25:93:7C:88,[LG] webOS TV OLED65C25LB,20:28:bc:83:18:75,-63.2
1674247618.3689039,0C:B8:15:F3:68:DC,ESP32-Simon-01,58:bf:25:93:7c:8a,-86.25
1674247618.3689039,0C:B8:15:F3:68:DC,Simon's A53,f0:65:ae:2f:c5:d5,-71.6
1674247619.449422,58:BF:25:93:7C:88,Simon's A53,f0:65:ae:2f:c5:d5,-40.2
1674247619.449422,58:BF:25:93:7C:88,[LG] webOS TV OLED65C25LB,20:28:bc:83:18:75,-63.2
1674247619.449422,58:BF:25:93:7C:88,SHIELD,00:04:4b:84:44:74,-77.0
1674247621.4385219,0C:B8:15:F3:68:DC,Simon's A53,f0:65:ae:2f:c5:d5,-74.2
1674247622.5145435,58:BF:25:93:7C:88,SHIELD,00:04:4b:84:44:74,-77.6
1674247622.5145435,58:BF:25:93:7C:88,Simon's A53,f0:65:ae:2f:c5:d5,-36.6
1674247622.5145435,58:BF:25:93:7C:88,[LG] webOS TV OLED65C25LB,20:28:bc:83:18:75,-64.6
1674247622.5145435,58:BF:25:93:7C:88,ESP32-Maxim,0c:b8:15:f3:68:de,-83.2
1674247624.5064704,0C:B8:15:F3:68:DC,Simon's A53,f0:65:ae:2f:c5:d5,-77.2
1674247624.5064704,0C:B8:15:F3:68:DC,ESP32-Simon-01,58:bf:25:93:7c:8a,-86.2
1674247625.5786607,58:BF:25:93:7C:88,Simon's A53,f0:65:ae:2f:c5:d5,-35.6
1674247625.5786607,58:BF:25:93:7C:88,,00:04:4b:84:44:74,-77.0
1674247625.5786607,58:BF:25:93:7C:88,[LG] webOS TV OLED65C25LB,20:28:bc:83:18:75,-66.0
1674247627.5769076,0C:B8:15:F3:68:DC,Simon's A53,f0:65:ae:2f:c5:d5,-79.6
1674247627.5769076,0C:B8:15:F3:68:DC,,58:bf:25:93:7c:8a,-84.8
1674247628.6655421,58:BF:25:93:7C:88,SHIELD,00:04:4b:84:44:74,-76.6
1674247628.6655421,58:BF:25:93:7C:88,Simon's A53,f0:65:ae:2f:c5:d5,-33.8
1674247628.6655421,58:BF:25:93:7C:88,[LG] webOS TV OLED65C25LB,20:28:bc:83:18:75,-65.4
1674247630.6637285,0C:B8:15:F3:68:DC,Simon's A53,f0:65:ae:2f:c5:d5,-78.6
1674247631.7267506,58:BF:25:93:7C:88,SHIELD,00:04:4b:84:44:74,-77.0
1674247631.7267506,58:BF:25:93:7C:88,[LG] webOS TV OLED65C25LB,20:28:bc:83:18:75,-67.0
1674247631.7267506,58:BF:25:93:7C:88,Simon's A53,f0:65:ae:2f:c5:d5,-31.8
1674247633.7116058,0C:B8:15:F3:68:DC,Simon's A53,f0:65:ae:2f:c5:d5,-79.2
1674247634.7944515,58:BF:25:93:7C:88,SHIELD,00:04:4b:84:44:74,-77.6
1674247634.7944515,58:BF:25:93:7C:88,[LG] webOS TV OLED65C25LB,20:28:bc:83:18:75,-66.4
1674247634.7944515,58:BF:25:93:7C:88,Simon's A53,f0:65:ae:2f:c5:d5,-29.6
1674247636.7762578,0C:B8:15:F3:68:DC,Simon's A53,f0:65:ae:2f:c5:d5,-80.2
1674247636.7762578,0C:B8:15:F3:68:DC,,58:bf:25:93:7c:8a,-86.0
1674247637.8588502,58:BF:25:93:7C:88,[LG] webOS TV OLED65C25LB,20:28:bc:83:18:75,-67.6
1674247637.8588502,58:BF:25:93:7C:88,Simon's A53,f0:65:ae:2f:c5:d5,-30.8
1674247637.8588502,58:BF:25:93:7C:88,SHIELD,00:04:4b:84:44:74,-77.2
1674247639.8392725,0C:B8:15:F3:68:DC,Simon's A53,f0:65:ae:2f:c5:d5,-78.6
1674247639.8392725,0C:B8:15:F3:68:DC,ESP32-Simon-01,58:bf:25:93:7c:8a,-86.2
1674247640.9283197,58:BF:25:93:7C:88,SHIELD,00:04:4b:84:44:74,-76.6
1674247640.9283197,58:BF:25:93:7C:88,Simon's A53,f0:65:ae:2f:c5:d5,-30.8
1674247640.9283197,58:BF:25:93:7C:88,[LG] webOS TV OLED65C25LB,20:28:bc:83:18:75,-65.8
1674247642.9098523,0C:B8:15:F3:68:DC,Simon's A53,f0:65:ae:2f:c5:d5,-76.8
1674247642.9098523,0C:B8:15:F3:68:DC,ESP32-Simon-01,58:bf:25:93:7c:8a,-86.2
1674247644.0097108,58:BF:25:93:7C:88,Simon's A53,f0:65:ae:2f:c5:d5,-30.8
1674247644.0097108,58:BF:25:93:7C:88,SHIELD,00:04:4b:84:44:74,-75.4
1674247644.0097108,58:BF:25:93:7C:88,[LG] webOS TV OLED65C25LB,20:28:bc:83:18:75,-65.6
1674247645.9710598,0C:B8:15:F3:68:DC,Simon's A53,f0:65:ae:2f:c5:d5,-80.4
1674247647.0847132,58:BF:25:93:7C:88,[LG] webOS TV OLED65C25LB,20:28:bc:83:18:75,-64.2
1674247647.0847132,58:BF:25:93:7C:88,SHIELD,00:04:4b:84:44:74,-74.2
1674247647.0847132,58:BF:25:93:7C:88,Simon's A53,f0:65:ae:2f:c5:d5,-30.8
1674247647.0847132,58:BF:25:93:7C:88,ESP32-Maxim,0c:b8:15:f3:68:de,-84.4
1674247649.0269923,0C:B8:15:F3:68:DC,Simon's A53,f0:65:ae:2f:c5:d5,-80.2
1674247650.1712604,58:BF:25:93:7C:88,[LG] webOS TV OLED65C25LB,20:28:bc:83:18:75,-64.4
1674247650.1712604,58:BF:25:93:7C:88,Simon's A53,f0:65:ae:2f:c5:d5,-30.4
1674247650.1712604,58:BF:25:93:7C:88,SHIELD,00:04:4b:84:44:74,-73.8
1674247650.1712604,58:BF:25:93:7C:88,ESP32-Maxim,0c:b8:15:f3:68:de,-84.8
1674247652.0843947,0C:B8:15:F3:68:DC,Simon's A53,f0:65:ae:2f:c5:d5,-80.0
1674247653.2386103,58:BF:25:93:7C:88,Simon's A53,f0:65:ae:2f:c5:d5,-29.6
1674247653.2386103,58:BF:25:93:7C:88,[LG] webOS TV OLED65C25LB,20:28:bc:83:18:75,-62.4
1674247653.2386103,58:BF:25:93:7C:88,SHIELD,00:04:4b:84:44:74,-72.8
1674247653.2386103,58:BF:25:93:7C:88,ESP32-Maxim,0c:b8:15:f3:68:de,-86.0
1674247655.140228,0C:B8:15:F3:68:DC,Simon's A53,f0:65:ae:2f:c5:d5,-81.4
1674247656.295852,58:BF:25:93:7C:88,,00:04:4b:84:44:74,-72.6
1674247656.295852,58:BF:25:93:7C:88,[LG] webOS TV OLED65C25LB,20:28:bc:83:18:75,-62.8
1674247656.295852,58:BF:25:93:7C:88,,f0:65:ae:2f:c5:d5,-28.4
1674247658.1958306,0C:B8:15:F3:68:DC,,f0:65:ae:2f:c5:d5,-82.8
1674247659.3630948,58:BF:25:93:7C:88,SHIELD,00:04:4b:84:44:74,-73.0
1674247659.3630948,58:BF:25:93:7C:88,Simon's A53,f0:65:ae:2f:c5:d5,-28.0
1674247659.3630948,58:BF:25:93:7C:88,[LG] webOS TV OLED65C25LB,20:28:bc:83:18:75,-62.2
1674247659.3630948,58:BF:25:93:7C:88,,0c:b8:15:f3:68:de,-85.8
1674247661.2464952,0C:B8:15:F3:68:DC,Simon's A53,f0:65:ae:2f:c5:d5,-78.6
1674247662.463658,58:BF:25:93:7C:88,Simon's A53,f0:65:ae:2f:c5:d5,-28.4
1674247662.463658,58:BF:25:93:7C:88,SHIELD,00:04:4b:84:44:74,-73.2
1674247662.463658,58:BF:25:93:7C:88,[LG] webOS TV OLED65C25LB,20:28:bc:83:18:75,-62.4
1674247664.3022156,0C:B8:15:F3:68:DC,Simon's A53,f0:65:ae:2f:c5:d5,-78.4
1674247665.535292,58:BF:25:93:7C:88,SHIELD,00:04:4b:84:44:74,-73.0
1674247665.535292,58:BF:25:93:7C:88,[LG] webOS TV OLED65C25LB,20:28:bc:83:18:75,-62.4
1674247665.535292,58:BF:25:93:7C:88,ESP32-Maxim,0c:b8:15:f3:68:de,-86.4
1674247665.535292,58:BF:25:93:7C:88,Simon's A53,f0:65:ae:2f:c5:d5,-31.8
1674247667.3682373,0C:B8:15:F3:68:DC,Simon's A53,f0:65:ae:2f:c5:d5,-78.6
1674247667.3682373,0C:B8:15:F3:68:DC,ESP32-Simon-01,58:bf:25:93:7c:8a,-86.6
1674247668.6123865,58:BF:25:93:7C:88,[LG] webOS TV OLED65C25LB,20:28:bc:83:18:75,-62.2
1674247668.6123865,58:BF:25:93:7C:88,SHIELD,00:04:4b:84:44:74,-74.0
1674247668.6123865,58:BF:25:93:7C:88,Simon's A53,f0:65:ae:2f:c5:d5,-36.6
1674247670.4369311,0C:B8:15:F3:68:DC,Simon's A53,f0:65:ae:2f:c5:d5,-80.0
1674247671.6669612,58:BF:25:93:7C:88,[LG] webOS TV OLED65C25LB,20:28:bc:83:18:75,-62.4
1674247671.6669612,58:BF:25:93:7C:88,SHIELD,00:04:4b:84:44:74,-74.2
1674247671.6669612,58:BF:25:93:7C:88,Simon's A53,f0:65:ae:2f:c5:d5,-38.6
1674247673.5081472,0C:B8:15:F3:68:DC,Simon's A53,f0:65:ae:2f:c5:d5,-79.6
1674247674.7382548,58:BF:25:93:7C:88,Simon's A53,f0:65:ae:2f:c5:d5,-40.4
1674247674.7382548,58:BF:25:93:7C:88,SHIELD,00:04:4b:84:44:74,-74.2
1674247674.7382548,58:BF:25:93:7C:88,[LG] webOS TV OLED65C25LB,20:28:bc:83:18:75,-62.2
1674247676.5757139,0C:B8:15:F3:68:DC,Simon's A53,f0:65:ae:2f:c5:d5,-80.6
1674247677.7979052,58:BF:25:93:7C:88,[LG] webOS TV OLED65C25LB,20:28:bc:83:18:75,-62.4
1674247677.7979052,58:BF:25:93:7C:88,Simon's A53,f0:65:ae:2f:c5:d5,-42.6
1674247677.7979052,58:BF:25:93:7C:88,SHIELD,00:04:4b:84:44:74,-74.4
1674247679.6444669,0C:B8:15:F3:68:DC,Simon's A53,f0:65:ae:2f:c5:d5,-81.4
1674247680.8521838,58:BF:25:93:7C:88,[LG] webOS TV OLED65C25LB,20:28:bc:83:18:75,-61.6
1674247680.8521838,58:BF:25:93:7C:88,SHIELD,00:04:4b:84:44:74,-74.8
1674247680.8521838,58:BF:25:93:7C:88,Simon's A53,f0:65:ae:2f:c5:d5,-45.0
1674247682.7156336,0C:B8:15:F3:68:DC,Simon's A53,f0:65:ae:2f:c5:d5,-79.0
1674247682.7156336,0C:B8:15:F3:68:DC,ESP32-Simon-01,58:bf:25:93:7c:8a,-88.4
1674247683.9509625,58:BF:25:93:7C:88,Simon's A53,f0:65:ae:2f:c5:d5,-42.4
1674247683.9509625,58:BF:25:93:7C:88,,00:04:4b:84:44:74,-75.4
1674247683.9509625,58:BF:25:93:7C:88,[LG] webOS TV OLED65C25LB,20:28:bc:83:18:75,-61.2
1674247685.7911863,0C:B8:15:F3:68:DC,Simon's A53,f0:65:ae:2f:c5:d5,-73.8
1674247685.7911863,0C:B8:15:F3:68:DC,ESP32-Simon-01,58:bf:25:93:7c:8a,-87.0
1674247686.9950466,58:BF:25:93:7C:88,[LG] webOS TV OLED65C25LB,20:28:bc:83:18:75,-62.6
1674247686.9950466,58:BF:25:93:7C:88,,00:04:4b:84:44:74,-76.8
1674247686.9950466,58:BF:25:93:7C:88,Simon's A53,f0:65:ae:2f:c5:d5,-42.0
1674247688.858795,0C:B8:15:F3:68:DC,Simon's A53,f0:65:ae:2f:c5:d5,-73.2
1674247690.0473523,58:BF:25:93:7C:88,[LG] webOS TV OLED65C25LB,20:28:bc:83:18:75,-62.8
1674247690.0473523,58:BF:25:93:7C:88,SHIELD,00:04:4b:84:44:74,-77.4
1674247690.0473523,58:BF:25:93:7C:88,Simon's A53,f0:65:ae:2f:c5:d5,-43.0
1674247691.9309342,0C:B8:15:F3:68:DC,Simon's A53,f0:65:ae:2f:c5:d5,-74.6
1674247693.1152146,58:BF:25:93:7C:88,Simon's A53,f0:65:ae:2f:c5:d5,-45.0
1674247693.1152146,58:BF:25:93:7C:88,SHIELD,00:04:4b:84:44:74,-79.2
1674247693.1152146,58:BF:25:93:7C:88,[LG] webOS TV OLED65C25LB,20:28:bc:83:18:75,-62.4
1674247694.9970233,0C:B8:15:F3:68:DC,Simon's A53,f0:65:ae:2f:c5:d5,-74.8
1674247696.1872346,58:BF:25:93:7C:88,,20:28:bc:83:18:75,-63.0
1674247696.1872346,58:BF:25:93:7C:88,SHIELD,00:04:4b:84:44:74,-79.8
1674247696.1872346,58:BF:25:93:7C:88,Simon's A53,f0:65:ae:2f:c5:d5,-42.8
1674247698.067672,0C:B8:15:F3:68:DC,Simon's A53,f0:65:ae:2f:c5:d5,-75.2
1674247698.067672,0C:B8:15:F3:68:DC,ESP32-Simon-01,58:bf:25:93:7c:8a,-87.0
1674247699.2737412,58:BF:25:93:7C:88,Simon's A53,f0:65:ae:2f:c5:d5,-44.0
1674247699.2737412,58:BF:25:93:7C:88,SHIELD,00:04:4b:84:44:74,-80.6
1674247699.2737412,58:BF:25:93:7C:88,[LG] webOS TV OLED65C25LB,20:28:bc:83:18:75,-63.8
1674247701.1331353,0C:B8:15:F3:68:DC,Simon's A53,f0:65:ae:2f:c5:d5,-77.0
1674247702.33329,58:BF:25:93:7C:88,[LG] webOS TV OLED65C25LB,20:28:bc:83:18:75,-63.2
1674247702.33329,58:BF:25:93:7C:88,SHIELD,00:04:4b:84:44:74,-79.6
1674247702.33329,58:BF:25:93:7C:88,Simon's A53,f0:65:ae:2f:c5:d5,-46.2
1674247705.4045985,58:BF:25:93:7C:88,,20:28:bc:83:18:75,-63.0
1674247705.4045985,58:BF:25:93:7C:88,SHIELD,00:04:4b:84:44:74,-79.4
1674247705.4045985,58:BF:25:93:7C:88,Simon's A53,f0:65:ae:2f:c5:d5,-46.8
1674247707.29158,0C:B8:15:F3:68:DC,Simon's A53,f0:65:ae:2f:c5:d5,-70.0
1674247708.482007,58:BF:25:93:7C:88,[LG] webOS TV OLED65C25LB,20:28:bc:83:18:75,-63.6
1674247708.482007,58:BF:25:93:7C:88,Simon's A53,f0:65:ae:2f:c5:d5,-44.4
1674247708.482007,58:BF:25:93:7C:88,SHIELD,00:04:4b:84:44:74,-77.6
1674247710.3475964,0C:B8:15:F3:68:DC,Simon's A53,f0:65:ae:2f:c5:d5,-74.5
1674247711.5489879,58:BF:25:93:7C:88,ESP32-Maxim,0c:b8:15:f3:68:de,-87.2
1674247711.5489879,58:BF:25:93:7C:88,SHIELD,00:04:4b:84:44:74,-77.4
1674247711.5489879,58:BF:25:93:7C:88,Simon's A53,f0:65:ae:2f:c5:d5,-46.8
1674247711.5489879,58:BF:25:93:7C:88,[LG] webOS TV OLED65C25LB,20:28:bc:83:18:75,-64.0
1674247713.4146073,0C:B8:15:F3:68:DC,Simon's A53,f0:65:ae:2f:c5:d5,-72.0
1674247714.642849,58:BF:25:93:7C:88,[LG] webOS TV OLED65C25LB,20:28:bc:83:18:75,-63.0
1674247714.642849,58:BF:25:93:7C:88,Simon's A53,f0:65:ae:2f:c5:d5,-46.4
1674247714.642849,58:BF:25:93:7C:88,SHIELD,00:04:4b:84:44:74,-76.0
1674247714.642849,58:BF:25:93:7C:88,ESP32-Maxim,0c:b8:15:f3:68:de,-87.4
1674247716.4859202,0C:B8:15:F3:68:DC,Simon's A53,f0:65:ae:2f:c5:d5,-72.5
1674247717.6914136,58:BF:25:93:7C:88,Simon's A53,f0:65:ae:2f:c5:d5,-45.4
1674247717.6914136,58:BF:25:93:7C:88,SHIELD,00:04:4b:84:44:74,-77.0
1674247717.6914136,58:BF:25:93:7C:88,[LG] webOS TV OLED65C25LB,20:28:bc:83:18:75,-61.8
1674247717.6914136,58:BF:25:93:7C:88,ESP32-Maxim,0c:b8:15:f3:68:de,-85.8
1674247719.5577228,0C:B8:15:F3:68:DC,Simon's A53,f0:65:ae:2f:c5:d5,-73.2
1674247719.5577228,0C:B8:15:F3:68:DC,ESP32-Simon-01,58:bf:25:93:7c:8a,-91.0
1674247720.7491398,58:BF:25:93:7C:88,Simon's A53,f0:65:ae:2f:c5:d5,-44.8
1674247720.7491398,58:BF:25:93:7C:88,,00:04:4b:84:44:74,-77.4
1674247720.7491398,58:BF:25:93:7C:88,[LG] webOS TV OLED65C25LB,20:28:bc:83:18:75,-61.6
1674247720.7491398,58:BF:25:93:7C:88,ESP32-Maxim,0c:b8:15:f3:68:de,-86.4
1674247722.6232626,0C:B8:15:F3:68:DC,Simon's A53,f0:65:ae:2f:c5:d5,-73.4
1674247722.6232626,0C:B8:15:F3:68:DC,ESP32-Simon-01,58:bf:25:93:7c:8a,-88.0
1674247723.8184972,58:BF:25:93:7C:88,[LG] webOS TV OLED65C25LB,20:28:bc:83:18:75,-63.2
1674247723.8184972,58:BF:25:93:7C:88,SHIELD,00:04:4b:84:44:74,-77.8
1674247723.8184972,58:BF:25:93:7C:88,Simon's A53,f0:65:ae:2f:c5:d5,-45.6
